pred_date,itemkind,price_pred,itemnm,kindnm
2021-10-03,건멸치-건멸치(1kg),11236.017404616205,건멸치,건멸치(1kg)
2021-10-04,건멸치-건멸치(1kg),11716.331051738674,건멸치,건멸치(1kg)
2021-10-05,건멸치-건멸치(1kg),11696.161981240662,건멸치,건멸치(1kg)
2021-10-06,건멸치-건멸치(1kg),11692.285309275898,건멸치,건멸치(1kg)
2021-10-07,건멸치-건멸치(1kg),11697.093953495027,건멸치,건멸치(1kg)
2021-10-08,건멸치-건멸치(1kg),11679.416364085739,건멸치,건멸치(1kg)
2021-10-09,건멸치-건멸치(1kg),11675.068497228385,건멸치,건멸치(1kg)
2021-10-10,건멸치-건멸치(1kg),11115.809171037266,건멸치,건멸치(1kg)
2021-10-11,건멸치-건멸치(1kg),11595.61948175532,건멸치,건멸치(1kg)
2021-10-12,건멸치-건멸치(1kg),11576.544360197873,건멸치,건멸치(1kg)
2021-10-13,건멸치-건멸치(1kg),11575.275660733712,건멸치,건멸치(1kg)
2021-10-14,건멸치-건멸치(1kg),11584.142020855299,건멸치,건멸치(1kg)
2021-09-17,건오징어-건오징어(20마리),91726.68409137215,건오징어,건오징어(20마리)
2021-09-18,건오징어-건오징어(20마리),91674.20598281558,건오징어,건오징어(20마리)
2021-09-19,건오징어-건오징어(20마리),88756.6963018093,건오징어,건오징어(20마리)
2021-09-20,건오징어-건오징어(20마리),92193.89997606017,건오징어,건오징어(20마리)
2021-09-21,건오징어-건오징어(20마리),92041.37888361585,건오징어,건오징어(20마리)
2021-09-22,건오징어-건오징어(20마리),92212.25438155471,건오징어,건오징어(20마리)
2021-09-23,건오징어-건오징어(20마리),92331.49924213486,건오징어,건오징어(20마리)
2021-09-24,건오징어-건오징어(20마리),92687.42276571243,건오징어,건오징어(20마리)
2021-09-25,건오징어-건오징어(20마리),92453.53356129529,건오징어,건오징어(20마리)
2021-09-26,건오징어-건오징어(20마리),89336.03665915885,건오징어,건오징어(20마리)
2021-09-27,건오징어-건오징어(20마리),92580.39441231954,건오징어,건오징어(20마리)
2021-09-28,건오징어-건오징어(20마리),92221.29228453273,건오징어,건오징어(20마리)
2021-09-29,건오징어-건오징어(20마리),92184.89165721968,건오징어,건오징어(20마리)
2021-09-30,건오징어-건오징어(20마리),92098.76878556248,건오징어,건오징어(20마리)
2021-10-01,건오징어-건오징어(20마리),92255.40594250045,건오징어,건오징어(20마리)
2021-10-02,건오징어-건오징어(20마리),91829.64783435309,건오징어,건오징어(20마리)
2021-10-03,건오징어-건오징어(20마리),88525.27487965154,건오징어,건오징어(20마리)
2021-10-04,건오징어-건오징어(20마리),91613.1567548744,건오징어,건오징어(20마리)
2021-10-05,건오징어-건오징어(20마리),91106.30354256068,건오징어,건오징어(20마리)
2021-10-06,건오징어-건오징어(20마리),90942.64803090697,건오징어,건오징어(20마리)
2021-10-07,건오징어-건오징어(20마리),90750.66199048271,건오징어,건오징어(20마리)
2021-10-08,건오징어-건오징어(20마리),90824.89397842498,건오징어,건오징어(20마리)
2021-10-09,건오징어-건오징어(20마리),90339.06932906255,건오징어,건오징어(20마리)
2021-10-10,건오징어-건오징어(20마리),86991.79759661084,건오징어,건오징어(20마리)
2021-10-11,건오징어-건오징어(20마리),90076.38334543281,건오징어,건오징어(20마리)
2021-10-12,건오징어-건오징어(20마리),89581.03224261297,건오징어,건오징어(20마리)
2021-10-13,건오징어-건오징어(20마리),89452.23567762905,건오징어,건오징어(20마리)
2021-10-14,건오징어-건오징어(20마리),89316.13861304011,건오징어,건오징어(20마리)
2021-09-17,김-마른김(1속),6745.072726326492,김,마른김(1속)
2021-09-18,김-마른김(1속),6736.87663740112,김,마른김(1속)
2021-09-19,김-마른김(1속),6707.988131001968,김,마른김(1속)
2021-09-20,김-마른김(1속),6735.539487789087,김,마른김(1속)
2021-09-21,김-마른김(1속),6733.712561273117,김,마른김(1속)
2021-09-22,김-마른김(1속),6735.638196892246,김,마른김(1속)
2021-09-23,김-마른김(1속),6738.034378979506,김,마른김(1속)
2021-09-24,김-마른김(1속),6743.511884016187,김,마른김(1속)
2021-09-25,김-마른김(1속),6733.846244748352,김,마른김(1속)
2021-09-26,김-마른김(1속),6703.555374052848,김,마른김(1속)
2021-09-27,김-마른김(1속),6729.857864831778,김,마른김(1속)
2021-09-28,김-마른김(1속),6726.907518888916,김,마른김(1속)
2021-09-29,김-마른김(1속),6727.884998285929,김,마른김(1속)
2021-09-30,김-마른김(1속),6729.528941953348,김,마른김(1속)
2021-10-01,김-마른김(1속),6734.47002035359,김,마른김(1속)
2021-10-02,김-마른김(1속),6724.484172185038,김,마른김(1속)
2021-10-03,김-마른김(1속),6694.092902951234,김,마른김(1속)
2021-10-04,김-마른김(1속),6720.569274087495,김,마른김(1속)
2021-10-05,김-마른김(1속),6718.004276418611,김,마른김(1속)
2021-10-06,김-마른김(1속),6719.591597556398,김,마른김(1속)
2021-10-07,김-마른김(1속),6722.052640959018,김,마른김(1속)
2021-10-08,김-마른김(1속),6727.999939642912,김,마른김(1속)
2021-10-09,김-마른김(1속),6719.172623124541,김,마른김(1속)
2021-10-10,김-마른김(1속),6690.060323542357,김,마른김(1속)
2021-10-11,김-마른김(1속),6717.957737928015,김,마른김(1속)
2021-10-12,김-마른김(1속),6716.863658401357,김,마른김(1속)
2021-10-13,김-마른김(1속),6719.959575096171,김,마른김(1속)
2021-10-14,김-마른김(1속),6723.929206038479,김,마른김(1속)
2021-09-17,건미역-건미역(1kg),9936.576623998582,건미역,건미역(1kg)
2021-09-18,건미역-건미역(1kg),9940.287463313742,건미역,건미역(1kg)
2021-09-19,건미역-건미역(1kg),9900.994450218719,건미역,건미역(1kg)
2021-09-20,건미역-건미역(1kg),9929.986599186803,건미역,건미역(1kg)
2021-09-21,건미역-건미역(1kg),9932.329968315782,건미역,건미역(1kg)
2021-09-22,건미역-건미역(1kg),9923.529746856906,건미역,건미역(1kg)
2021-09-23,건미역-건미역(1kg),9920.859826914933,건미역,건미역(1kg)
2021-09-24,건미역-건미역(1kg),9914.696470763429,건미역,건미역(1kg)
2021-09-25,건미역-건미역(1kg),9916.988726308791,건미역,건미역(1kg)
2021-09-26,건미역-건미역(1kg),9876.777412253914,건미역,건미역(1kg)
2021-09-27,건미역-건미역(1kg),9905.305135615321,건미역,건미역(1kg)
2021-09-28,건미역-건미역(1kg),9907.670119063534,건미역,건미역(1kg)
2021-09-29,건미역-건미역(1kg),9899.341633481421,건미역,건미역(1kg)
2021-09-30,건미역-건미역(1kg),9897.54100652436,건미역,건미역(1kg)
2021-10-01,건미역-건미역(1kg),9892.590095974447,건미역,건미역(1kg)
2021-10-02,건미역-건미역(1kg),9896.3611491479,건미역,건미역(1kg)
2021-10-03,건미역-건미역(1kg),9857.837413933137,건미역,건미역(1kg)
2021-10-04,건미역-건미역(1kg),9888.121267239587,건미역,건미역(1kg)
2021-10-05,건미역-건미역(1kg),9892.262162388653,건미역,건미역(1kg)
2021-10-06,건미역-건미역(1kg),9885.628107873536,건미역,건미역(1kg)
2021-10-07,건미역-건미역(1kg),9885.34032213728,건미역,건미역(1kg)
2021-10-08,건미역-건미역(1kg),9881.638158421982,건미역,건미역(1kg)
2021-10-09,건미역-건미역(1kg),9886.309435026924,건미역,건미역(1kg)
2021-10-10,건미역-건미역(1kg),9848.29304512561,건미역,건미역(1kg)
2021-10-11,건미역-건미역(1kg),9878.584899981484,건미역,건미역(1kg)
2021-10-12,건미역-건미역(1kg),9882.239037037498,건미역,건미역(1kg)
2021-10-13,건미역-건미역(1kg),9874.593549071129,건미역,건미역(1kg)
2021-10-14,건미역-건미역(1kg),9872.756699786769,건미역,건미역(1kg)
2021-09-17,굴-굴(1kg),12349.269322379034,굴,굴(1kg)
2021-09-18,굴-굴(1kg),12349.149957002443,굴,굴(1kg)
2021-09-19,굴-굴(1kg),11645.775363682422,굴,굴(1kg)
2021-09-20,굴-굴(1kg),12386.96638883243,굴,굴(1kg)
2021-09-21,굴-굴(1kg),12369.988498987233,굴,굴(1kg)
2021-09-22,굴-굴(1kg),12301.466129426843,굴,굴(1kg)
2021-09-23,굴-굴(1kg),12304.683572343614,굴,굴(1kg)
2021-09-24,굴-굴(1kg),12313.017370688158,굴,굴(1kg)
2021-09-25,굴-굴(1kg),12317.272258788893,굴,굴(1kg)
2021-09-26,굴-굴(1kg),11617.207447532171,굴,굴(1kg)
2021-09-27,굴-굴(1kg),12362.673709754536,굴,굴(1kg)
2021-09-28,굴-굴(1kg),12348.357722231638,굴,굴(1kg)
2021-09-29,굴-굴(1kg),12281.386926621662,굴,굴(1kg)
2021-09-30,굴-굴(1kg),12284.946746923677,굴,굴(1kg)
2021-10-01,굴-굴(1kg),12292.141027861691,굴,굴(1kg)
2021-10-02,굴-굴(1kg),12293.601264334195,굴,굴(1kg)
2021-10-03,굴-굴(1kg),11588.233221084312,굴,굴(1kg)
2021-10-04,굴-굴(1kg),12328.10663440652,굴,굴(1kg)
2021-10-05,굴-굴(1kg),12305.594659242812,굴,굴(1kg)
2021-10-06,굴-굴(1kg),12228.666437376583,굴,굴(1kg)
2021-10-07,굴-굴(1kg),12220.815025945354,굴,굴(1kg)
2021-10-08,굴-굴(1kg),12215.337503781318,굴,굴(1kg)
2021-10-09,굴-굴(1kg),12203.206502507031,굴,굴(1kg)
2021-10-10,굴-굴(1kg),11483.02380100132,굴,굴(1kg)
2021-10-11,굴-굴(1kg),12209.64723468105,굴,굴(1kg)
2021-10-12,굴-굴(1kg),12173.708191086156,굴,굴(1kg)
2021-10-13,굴-굴(1kg),12084.573648866473,굴,굴(1kg)
2021-10-14,굴-굴(1kg),12066.56592350244,굴,굴(1kg)
2021-09-17,전복-전복(1kg),33895.457488493514,전복,전복(1kg)
2021-09-18,전복-전복(1kg),23218.60922039421,전복,전복(1kg)
2021-09-19,전복-전복(1kg),23283.082224167883,전복,전복(1kg)
2021-09-20,전복-전복(1kg),34060.311990351685,전복,전복(1kg)
2021-09-21,전복-전복(1kg),34251.6109761691,전복,전복(1kg)
2021-09-22,전복-전복(1kg),34320.666801756335,전복,전복(1kg)
2021-09-23,전복-전복(1kg),34327.336792832604,전복,전복(1kg)
2021-09-24,전복-전복(1kg),34431.48198466412,전복,전복(1kg)
2021-09-25,전복-전복(1kg),23760.236175997477,전복,전복(1kg)
2021-09-26,전복-전복(1kg),23860.458965269045,전복,전복(1kg)
2021-09-27,전복-전복(1kg),34703.208989595885,전복,전복(1kg)
2021-09-28,전복-전복(1kg),34938.051271766984,전복,전복(1kg)
2021-09-29,전복-전복(1kg),35053.37173623099,전복,전복(1kg)
2021-09-30,전복-전복(1kg),35108.53411535799,전복,전복(1kg)
2021-10-01,전복-전복(1kg),35263.05007941866,전복,전복(1kg)
2021-10-02,전복-전복(1kg),24617.080097842547,전복,전복(1kg)
2021-10-03,전복-전복(1kg),24768.455706045697,전복,전복(1kg)
2021-10-04,전복-전복(1kg),35687.221908970794,전복,전복(1kg)
2021-10-05,전복-전복(1kg),35970.66644244049,전복,전복(1kg)
2021-10-06,전복-전복(1kg),36131.465835023,전복,전복(1kg)
2021-10-07,전복-전복(1kg),36228.21665674702,전복,전복(1kg)
2021-10-08,전복-전복(1kg),36419.9501594046,전복,전복(1kg)
2021-10-09,전복-전복(1kg),25779.869486540214,전복,전복(1kg)
2021-10-10,전복-전복(1kg),25956.941738477173,전복,전복(1kg)
2021-10-11,전복-전복(1kg),36920.50610636902,전복,전복(1kg)
2021-10-12,전복-전복(1kg),37216.01771375029,전복,전복(1kg)
2021-10-13,전복-전복(1kg),37381.01419062087,전복,전복(1kg)
2021-10-14,전복-전복(1kg),37474.00685148,전복,전복(1kg)
2021-09-17,쌀-일반계(1kg),2874.791375902282,쌀,일반계(1kg)
2021-09-18,쌀-일반계(1kg),2885.187189005827,쌀,일반계(1kg)
2021-09-19,쌀-일반계(1kg),2898.96269732186,쌀,일반계(1kg)
2021-09-20,쌀-일반계(1kg),2887.564798980543,쌀,일반계(1kg)
2021-09-21,쌀-일반계(1kg),2888.5709874662607,쌀,일반계(1kg)
2021-09-22,쌀-일반계(1kg),2895.7102608359887,쌀,일반계(1kg)
2021-09-23,쌀-일반계(1kg),2897.3018355541285,쌀,일반계(1kg)
2021-09-24,쌀-일반계(1kg),2896.304261521533,쌀,일반계(1kg)
2021-09-25,쌀-일반계(1kg),2901.5139682055205,쌀,일반계(1kg)
2021-09-26,쌀-일반계(1kg),2908.950672531805,쌀,일반계(1kg)
2021-09-27,쌀-일반계(1kg),2890.0919436503577,쌀,일반계(1kg)
2021-09-28,쌀-일반계(1kg),2882.6845509570608,쌀,일반계(1kg)
2021-09-29,쌀-일반계(1kg),2880.585326868545,쌀,일반계(1kg)
2021-09-30,쌀-일반계(1kg),2872.2597823069054,쌀,일반계(1kg)
2021-10-01,쌀-일반계(1kg),2860.8604795402207,쌀,일반계(1kg)
2021-10-02,쌀-일반계(1kg),2855.4073656818337,쌀,일반계(1kg)
2021-10-03,쌀-일반계(1kg),2852.138490840261,쌀,일반계(1kg)
2021-10-04,쌀-일반계(1kg),2822.720514158028,쌀,일반계(1kg)
2021-10-05,쌀-일반계(1kg),2805.2016748196784,쌀,일반계(1kg)
2021-10-06,쌀-일반계(1kg),2793.668604991179,쌀,일반계(1kg)
2021-10-07,쌀-일반계(1kg),2776.8015482755413,쌀,일반계(1kg)
2021-10-08,쌀-일반계(1kg),2757.9794936371127,쌀,일반계(1kg)
2021-10-09,쌀-일반계(1kg),2746.440678526477,쌀,일반계(1kg)
2021-10-10,쌀-일반계(1kg),2738.5979330787227,쌀,일반계(1kg)
2021-10-11,쌀-일반계(1kg),2706.225407145731,쌀,일반계(1kg)
2021-10-12,쌀-일반계(1kg),2687.5544131282177,쌀,일반계(1kg)
2021-10-13,쌀-일반계(1kg),2676.748386678258,쌀,일반계(1kg)
2021-10-14,쌀-일반계(1kg),2662.517808897189,쌀,일반계(1kg)
2021-09-17,쌀-햇일반계(1kg),0.0,쌀,햇일반계(1kg)
2021-09-18,쌀-햇일반계(1kg),0.0,쌀,햇일반계(1kg)
2021-09-19,쌀-햇일반계(1kg),46.643334408295885,쌀,햇일반계(1kg)
2021-09-20,쌀-햇일반계(1kg),59.654190224427346,쌀,햇일반계(1kg)
2021-09-21,쌀-햇일반계(1kg),123.49185469273114,쌀,햇일반계(1kg)
2021-09-22,쌀-햇일반계(1kg),189.09644911809937,쌀,햇일반계(1kg)
2021-09-23,쌀-햇일반계(1kg),260.3426179100493,쌀,햇일반계(1kg)
2021-09-24,쌀-햇일반계(1kg),348.0041515425289,쌀,햇일반계(1kg)
2021-09-25,쌀-햇일반계(1kg),433.7557598638279,쌀,햇일반계(1kg)
2021-09-26,쌀-햇일반계(1kg),583.4408504027599,쌀,햇일반계(1kg)
2021-09-27,쌀-햇일반계(1kg),666.2051094901315,쌀,햇일반계(1kg)
2021-09-28,쌀-햇일반계(1kg),797.4089620635909,쌀,햇일반계(1kg)
2021-09-29,쌀-햇일반계(1kg),926.5220895282703,쌀,햇일반계(1kg)
2021-09-30,쌀-햇일반계(1kg),1056.0316900905166,쌀,햇일반계(1kg)
2021-10-01,쌀-햇일반계(1kg),1195.3750965963302,쌀,햇일반계(1kg)
2021-10-02,쌀-햇일반계(1kg),1324.9231635726799,쌀,햇일반계(1kg)
2021-10-03,쌀-햇일반계(1kg),1509.4318823109927,쌀,햇일반계(1kg)
2021-10-04,쌀-햇일반계(1kg),1616.8221306783032,쌀,햇일반계(1kg)
2021-10-05,쌀-햇일반계(1kg),1761.7204593791055,쌀,햇일반계(1kg)
2021-10-06,쌀-햇일반계(1kg),1892.8161582707187,쌀,햇일반계(1kg)
2021-10-07,쌀-햇일반계(1kg),2012.0867397340671,쌀,햇일반계(1kg)
2021-10-08,쌀-햇일반계(1kg),2128.6833920893146,쌀,햇일반계(1kg)
2021-10-09,쌀-햇일반계(1kg),2222.876485860024,쌀,햇일반계(1kg)
2021-10-10,쌀-햇일반계(1kg),2359.667603759834,쌀,햇일반계(1kg)
2021-10-11,쌀-햇일반계(1kg),2407.1886209108625,쌀,햇일반계(1kg)
2021-10-12,쌀-햇일반계(1kg),2480.841164967871,쌀,햇일반계(1kg)
2021-10-13,쌀-햇일반계(1kg),2530.0844426732315,쌀,햇일반계(1kg)
2021-10-14,쌀-햇일반계(1kg),2557.9447611567193,쌀,햇일반계(1kg)
2021-09-17,찹쌀-일반계(1kg),3415.542526692437,찹쌀,일반계(1kg)
2021-09-18,찹쌀-일반계(1kg),3416.6436572359016,찹쌀,일반계(1kg)
2021-09-19,찹쌀-일반계(1kg),3128.832162106344,찹쌀,일반계(1kg)
2021-09-20,찹쌀-일반계(1kg),3410.037860016745,찹쌀,일반계(1kg)
2021-09-21,찹쌀-일반계(1kg),3396.509147073201,찹쌀,일반계(1kg)
2021-09-22,찹쌀-일반계(1kg),3394.3969523170513,찹쌀,일반계(1kg)
2021-09-23,찹쌀-일반계(1kg),3394.2265346548884,찹쌀,일반계(1kg)
2021-09-24,찹쌀-일반계(1kg),3389.5443692207455,찹쌀,일반계(1kg)
2021-09-25,찹쌀-일반계(1kg),3391.7124529268285,찹쌀,일반계(1kg)
2021-09-26,찹쌀-일반계(1kg),3104.266589543513,찹쌀,일반계(1kg)
2021-09-27,찹쌀-일반계(1kg),3386.581404954077,찹쌀,일반계(1kg)
2021-09-28,찹쌀-일반계(1kg),3373.4864186762024,찹쌀,일반계(1kg)
2021-09-29,찹쌀-일반계(1kg),3371.671290423026,찹쌀,일반계(1kg)
2021-09-30,찹쌀-일반계(1kg),3371.6795024250973,찹쌀,일반계(1kg)
2021-10-01,찹쌀-일반계(1kg),3367.0855925904407,찹쌀,일반계(1kg)
2021-10-02,찹쌀-일반계(1kg),3369.312946190375,찹쌀,일반계(1kg)
2021-10-03,찹쌀-일반계(1kg),3081.4486765323554,찹쌀,일반계(1kg)
2021-10-04,찹쌀-일반계(1kg),3364.344136998105,찹쌀,일반계(1kg)
2021-10-05,찹쌀-일반계(1kg),3351.43433381589,찹쌀,일반계(1kg)
2021-10-06,찹쌀-일반계(1kg),3349.9638774430164,찹쌀,일반계(1kg)
2021-10-07,찹쌀-일반계(1kg),3350.502186571544,찹쌀,일반계(1kg)
2021-10-08,찹쌀-일반계(1kg),3346.650934284305,찹쌀,일반계(1kg)
2021-10-09,찹쌀-일반계(1kg),3349.8854231501273,찹쌀,일반계(1kg)
2021-10-10,찹쌀-일반계(1kg),3062.826384627266,찹쌀,일반계(1kg)
2021-10-11,찹쌀-일반계(1kg),3347.7765255518807,찹쌀,일반계(1kg)
2021-10-12,찹쌀-일반계(1kg),3336.744017343519,찹쌀,일반계(1kg)
2021-10-13,찹쌀-일반계(1kg),3337.4900626034428,찹쌀,일반계(1kg)
2021-10-14,찹쌀-일반계(1kg),3340.566679601485,찹쌀,일반계(1kg)
2021-09-17,콩-흰 콩(국산)(1kg),5925.772071934568,콩,흰 콩(국산)(1kg)
2021-09-18,콩-흰 콩(국산)(1kg),5913.842033394572,콩,흰 콩(국산)(1kg)
2021-09-19,콩-흰 콩(국산)(1kg),6337.759016762787,콩,흰 콩(국산)(1kg)
2021-09-20,콩-흰 콩(국산)(1kg),5915.55630134507,콩,흰 콩(국산)(1kg)
2021-09-21,콩-흰 콩(국산)(1kg),5910.961398529337,콩,흰 콩(국산)(1kg)
2021-09-22,콩-흰 콩(국산)(1kg),5914.389866820317,콩,흰 콩(국산)(1kg)
2021-09-23,콩-흰 콩(국산)(1kg),5913.8829425522445,콩,흰 콩(국산)(1kg)
2021-09-24,콩-흰 콩(국산)(1kg),5899.924659264526,콩,흰 콩(국산)(1kg)
2021-09-25,콩-흰 콩(국산)(1kg),5888.065287392634,콩,흰 콩(국산)(1kg)
2021-09-26,콩-흰 콩(국산)(1kg),6312.678898895976,콩,흰 콩(국산)(1kg)
2021-09-27,콩-흰 콩(국산)(1kg),5890.572764247366,콩,흰 콩(국산)(1kg)
2021-09-28,콩-흰 콩(국산)(1kg),5886.70992196506,콩,흰 콩(국산)(1kg)
2021-09-29,콩-흰 콩(국산)(1kg),5891.115535865937,콩,흰 콩(국산)(1kg)
2021-09-30,콩-흰 콩(국산)(1kg),5891.82053484946,콩,흰 콩(국산)(1kg)
2021-10-01,콩-흰 콩(국산)(1kg),5879.295810872807,콩,흰 콩(국산)(1kg)
2021-10-02,콩-흰 콩(국산)(1kg),5869.097584309405,콩,흰 콩(국산)(1kg)
2021-10-03,콩-흰 콩(국산)(1kg),6296.006178974739,콩,흰 콩(국산)(1kg)
2021-10-04,콩-흰 콩(국산)(1kg),5875.568077073581,콩,흰 콩(국산)(1kg)
2021-10-05,콩-흰 콩(국산)(1kg),5873.947250681332,콩,흰 콩(국산)(1kg)
2021-10-06,콩-흰 콩(국산)(1kg),5880.744848419051,콩,흰 콩(국산)(1kg)
2021-10-07,콩-흰 콩(국산)(1kg),5883.94960766447,콩,흰 콩(국산)(1kg)
2021-10-08,콩-흰 콩(국산)(1kg),5873.989854000054,콩,흰 콩(국산)(1kg)
2021-10-09,콩-흰 콩(국산)(1kg),5866.401458850686,콩,흰 콩(국산)(1kg)
2021-10-10,콩-흰 콩(국산)(1kg),6296.348420904637,콩,흰 콩(국산)(1kg)
2021-10-11,콩-흰 콩(국산)(1kg),5878.098091652394,콩,흰 콩(국산)(1kg)
2021-10-12,콩-흰 콩(국산)(1kg),5879.001687108527,콩,흰 콩(국산)(1kg)
2021-10-13,콩-흰 콩(국산)(1kg),5888.227619040205,콩,흰 콩(국산)(1kg)
2021-10-14,콩-흰 콩(국산)(1kg),5893.718884949765,콩,흰 콩(국산)(1kg)
2021-09-17,감자-수미(1kg),1524.4835531678264,감자,수미(1kg)
2021-09-18,감자-수미(1kg),1527.4651104162888,감자,수미(1kg)
2021-09-19,감자-수미(1kg),1235.754371645436,감자,수미(1kg)
2021-09-20,감자-수미(1kg),1509.155187980506,감자,수미(1kg)
2021-09-21,감자-수미(1kg),1504.6924300855567,감자,수미(1kg)
2021-09-22,감자-수미(1kg),1509.9423768032084,감자,수미(1kg)
2021-09-23,감자-수미(1kg),1513.615215992181,감자,수미(1kg)
2021-09-24,감자-수미(1kg),1507.2629370340153,감자,수미(1kg)
2021-09-25,감자-수미(1kg),1510.8575710528896,감자,수미(1kg)
2021-09-26,감자-수미(1kg),1220.2020806697492,감자,수미(1kg)
2021-09-27,감자-수미(1kg),1494.7191066090209,감자,수미(1kg)
2021-09-28,감자-수미(1kg),1491.7510834669956,감자,수미(1kg)
2021-09-29,감자-수미(1kg),1498.7160080664557,감자,수미(1kg)
2021-09-30,감자-수미(1kg),1504.284502194635,감자,수미(1kg)
2021-10-01,감자-수미(1kg),1499.9640572620133,감자,수미(1kg)
2021-10-02,감자-수미(1kg),1505.6683303153538,감자,수미(1kg)
2021-10-03,감자-수미(1kg),1217.276142443463,감자,수미(1kg)
2021-10-04,감자-수미(1kg),1493.8043015993942,감자,수미(1kg)
2021-10-05,감자-수미(1kg),1492.899087928941,감자,수미(1kg)
2021-10-06,감자-수미(1kg),1501.817793998884,감자,수미(1kg)
2021-10-07,감자-수미(1kg),1509.2003409669899,감자,수미(1kg)
2021-10-08,감자-수미(1kg),1506.5294684234755,감자,수미(1kg)
2021-10-09,감자-수미(1kg),1513.6902964723013,감자,수미(1kg)
2021-10-10,감자-수미(1kg),1226.6762889237168,감자,수미(1kg)
2021-10-11,감자-수미(1kg),1504.1446948908251,감자,수미(1kg)
2021-10-12,감자-수미(1kg),1504.0976838482295,감자,수미(1kg)
2021-10-13,감자-수미(1kg),1513.687735462654,감자,수미(1kg)
2021-10-14,감자-수미(1kg),1521.5817512833912,감자,수미(1kg)
2021-09-17,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-18,감자-대지마(1kg),168.50443028134663,감자,대지마(1kg)
2021-09-19,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-20,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-21,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-22,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-23,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-24,감자-대지마(1kg),4.819863290794254,감자,대지마(1kg)
2021-09-25,감자-대지마(1kg),184.32856591356955,감자,대지마(1kg)
2021-09-26,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-27,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-28,감자-대지마(1kg),1.508868917685565,감자,대지마(1kg)
2021-09-29,감자-대지마(1kg),11.884215255817361,감자,대지마(1kg)
2021-09-30,감자-대지마(1kg),4.771127892206876,감자,대지마(1kg)
2021-10-01,감자-대지마(1kg),23.959898838124776,감자,대지마(1kg)
2021-10-02,감자-대지마(1kg),202.18169355868994,감자,대지마(1kg)
2021-10-03,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-10-04,감자-대지마(1kg),12.988477442607753,감자,대지마(1kg)
2021-10-05,감자-대지마(1kg),13.017059746841756,감자,대지마(1kg)
2021-10-06,감자-대지마(1kg),20.56251777913755,감자,대지마(1kg)
2021-10-07,감자-대지마(1kg),10.385362560279392,감자,대지마(1kg)
2021-10-08,감자-대지마(1kg),26.343803144455354,감자,대지마(1kg)
2021-10-09,감자-대지마(1kg),201.22212670696317,감자,대지마(1kg)
2021-10-10,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-10-11,감자-대지마(1kg),5.552959329517453,감자,대지마(1kg)
2021-10-12,감자-대지마(1kg),2.5358740599395397,감자,대지마(1kg)
2021-10-13,감자-대지마(1kg),7.28019371473774,감자,대지마(1kg)
2021-10-14,감자-대지마(1kg),0.0,감자,대지마(1kg)
2021-09-17,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-18,배추-봄(1kg),1.109051126340911,배추,봄(1kg)
2021-09-19,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-20,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-21,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-22,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-23,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-24,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-25,배추-봄(1kg),4.3377149417298195,배추,봄(1kg)
2021-09-26,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-27,배추-봄(1kg),0.0,배추,봄(1kg)
2021-09-28,배추-봄(1kg),2.5182931829170174,배추,봄(1kg)
2021-09-29,배추-봄(1kg),1.8651959437664747,배추,봄(1kg)
2021-09-30,배추-봄(1kg),0.624373069566014,배추,봄(1kg)
2021-10-01,배추-봄(1kg),1.5609875412289063,배추,봄(1kg)
2021-10-02,배추-봄(1kg),11.849410974758381,배추,봄(1kg)
2021-10-03,배추-봄(1kg),0.0,배추,봄(1kg)
2021-10-04,배추-봄(1kg),5.886656658791269,배추,봄(1kg)
2021-10-05,배추-봄(1kg),8.327279973717628,배추,봄(1kg)
2021-10-06,배추-봄(1kg),6.726485545759426,배추,봄(1kg)
2021-10-07,배추-봄(1kg),4.402340890545172,배추,봄(1kg)
2021-10-08,배추-봄(1kg),4.152362814312683,배추,봄(1kg)
2021-10-09,배추-봄(1kg),13.176545726129248,배추,봄(1kg)
2021-10-10,배추-봄(1kg),0.0,배추,봄(1kg)
2021-10-11,배추-봄(1kg),4.727992801680938,배추,봄(1kg)
2021-10-12,배추-봄(1kg),5.988956612873079,배추,봄(1kg)
2021-10-13,배추-봄(1kg),3.3156594726919972,배추,봄(1kg)
2021-10-14,배추-봄(1kg),0.051813746748194764,배추,봄(1kg)
2021-09-17,배추-고랭지(1kg),1728.926657013521,배추,고랭지(1kg)
2021-09-18,배추-고랭지(1kg),1736.5456594062837,배추,고랭지(1kg)
